user_id,movie_id,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,imax,musical,mystery,romance,sci_fi,thriller,war,western,label
201,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0
211,7750,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5
459,3849,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0
343,594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.5
198,1694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
605,1974,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
231,989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
82,923,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5
396,4675,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5
423,613,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
306,1217,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3.5
41,2248,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0
560,955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
152,1795,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
598,3178,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
361,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
447,462,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
511,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.0
461,861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
322,176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5
606,452,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0
27,6796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
199,6726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5
479,3011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.0
317,2872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
607,2453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1,8045,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5
605,835,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.5
40,7629,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
104,5258,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
262,4900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4.5
122,4131,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
598,980,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.0
176,5968,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2.5
366,1796,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
168,4419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
519,302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
284,945,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0
97,6225,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
596,1128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
203,828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
307,7195,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0
523,505,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4.0
378,322,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3.0
80,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.0
312,920,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
248,3185,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5
473,4786,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0
473,4059,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
88,8064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0
287,3549,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3.5
369,3162,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
603,154,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0
110,5215,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
473,709,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,5.0
607,1598,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
437,5980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
61,6134,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5.0
494,7587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
287,2197,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0
609,8791,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5
392,7562,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5
533,2027,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5
27,3012,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
306,3138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5
386,1439,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
140,5834,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2.5
355,2650,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
156,733,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0
408,1724,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
273,2805,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
27,1495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
479,817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5
201,2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
375,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.5
379,8337,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
112,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
307,7675,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.5
457,509,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
304,1686,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
199,793,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5
566,4252,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3.0
379,7174,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
570,967,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0
476,7195,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0
563,8142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
552,4604,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.5
143,413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
167,1217,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4.5
566,9152,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
246,5355,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.0
140,620,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
572,910,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
609,7545,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3.0
479,5156,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.5
602,1825,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0
553,2013,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
85,3192,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.0
18,2488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
598,257,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
433,1283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5
273,3950,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
609,6969,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5
155,1083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0
218,686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0
90,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
177,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
599,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
332,2692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4,507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
231,4644,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
88,7222,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
521,7026,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
418,1180,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5
104,9032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
67,6557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
211,7598,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
386,6396,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5
413,4329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
5,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
100,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
598,5075,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
67,1234,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0
159,546,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
609,7728,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
120,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
572,8141,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0
545,828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0
605,507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5
598,827,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0
605,1913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
473,4394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5
66,1938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5
488,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
226,5761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
296,592,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
291,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
61,3633,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
44,1070,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
596,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
533,2013,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
598,3849,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0
222,1032,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1.0
68,3002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
190,501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
482,3520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
598,8031,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
386,3223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
150,621,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
232,9629,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.5
287,817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
46,8993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
20,8421,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5
446,257,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
18,2255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0
473,4342,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
278,7545,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3.5
22,2348,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.5
364,1939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
602,3264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
110,9464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
238,5259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
5,156,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
27,6613,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4.0
104,9272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
61,7870,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3.5
479,4633,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
143,2144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
63,3623,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
360,2940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
476,6192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5
54,1825,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5
61,4791,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0
519,4541,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.5
428,203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
299,8448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
274,827,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0
325,257,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
609,7202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0
291,5250,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0
379,4531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3.5
579,62,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0
134,897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
437,4068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
146,1712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
317,6563,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
9,2895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
479,4305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
331,7831,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
214,2191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
473,900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
104,4170,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
381,6014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
473,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
155,3668,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
65,1644,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
238,1180,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
304,1474,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
136,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
104,4131,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
231,2460,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.5
473,787,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
447,7396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
598,8893,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5
605,5875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5
273,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
605,6279,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.0
27,4944,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.5
148,1553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
468,965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5.0
181,3026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
112,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
327,867,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
248,4065,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
473,1495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5
195,957,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
118,7784,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
599,3229,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.5
159,2454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.0
336,621,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
246,6517,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5
306,196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0
248,6405,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5
609,857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0
237,1858,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
61,7590,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.0
22,5363,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
468,1057,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
372,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
418,3520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
104,6592,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5
538,7137,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
176,3671,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5
124,9445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5
95,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
7,217,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.0
183,3834,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3.5
49,4522,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
155,1593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
332,2339,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
413,1073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
342,2473,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0
61,1485,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
274,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
602,388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
496,355,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
579,1070,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
419,4794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0
291,2864,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5
473,4740,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5
209,9629,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.0
386,5052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
413,3083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
413,2757,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3.0
413,4513,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2.5
330,7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0
607,374,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
166,4839,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.5
479,1882,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
572,6405,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5
221,6567,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
114,1287,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0
598,411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
566,4900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5.0
227,1938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5
221,8170,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5
67,4419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
456,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
533,1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
526,322,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.0
532,3617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
41,2753,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
413,6544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.5
61,5988,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.0
447,3017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
210,2224,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
479,3462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
566,4131,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
601,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.0
530,418,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0
273,3814,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0
262,1804,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
400,5777,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5
413,2082,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
423,659,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
17,6513,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
50,4956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.0
31,819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
330,8448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
604,6510,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,4.0
38,507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
273,4066,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5
198,1260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
311,1996,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2.0
65,2572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
345,5016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
395,46,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0
397,2552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
